   335    0.29148E+04    0.15573E+02    0.10811E+03
   336    0.28845E+04    0.15751E+02    0.10716E+03
   337    0.28545E+04    0.15927E+02    0.10617E+03
   338    0.28247E+04    0.16102E+02    0.10515E+03
   339    0.27952E+04    0.16275E+02    0.10410E+03
   340    0.27660E+04    0.16446E+02    0.10301E+03
   341    0.27371E+04    0.16616E+02    0.10189E+03
   342    0.27086E+04    0.16784E+02    0.10074E+03
   343    0.26803E+04    0.16951E+02    0.99561E+02
   344    0.26524E+04    0.17115E+02    0.98348E+02
   345    0.26248E+04    0.17278E+02    0.97104E+02
   346    0.25976E+04    0.17438E+02    0.95828E+02
   347    0.25707E+04    0.17597E+02    0.94521E+02
   348    0.25442E+04    0.17753E+02    0.93183E+02
   349    0.25181E+04    0.17907E+02    0.91814E+02
   350    0.24923E+04    0.18058E+02    0.90415E+02
   351    0.24670E+04    0.18207E+02    0.88986E+02
   352    0.24421E+04    0.18354E+02    0.87527E+02
   353    0.24175E+04    0.18498E+02    0.86040E+02
   354    0.23934E+04    0.18639E+02    0.84525E+02
   355    0.23696E+04    0.18778E+02    0.82983E+02
   356    0.23463E+04    0.18915E+02    0.81415E+02
   357    0.23233E+04    0.19048E+02    0.79821E+02
   358    0.23008E+04    0.19179E+02    0.78203E+02
   359    0.22787E+04    0.19308E+02    0.76562E+02
   360    0.22569E+04    0.19433E+02    0.74897E+02
   361    0.22356E+04    0.19556E+02    0.73211E+02
   362    0.22147E+04    0.19676E+02    0.71503E+02
   363    0.21942E+04    0.19792E+02    0.69775E+02
   364    0.21741E+04    0.19906E+02    0.68027E+02
   365    0.21544E+04    0.20017E+02    0.66261E+02
   366    0.21352E+04    0.20125E+02    0.64476E+02
   367    0.21163E+04    0.20230E+02    0.62675E+02
   368    0.20979E+04    0.20332E+02    0.60857E+02
   369    0.20799E+04    0.20430E+02    0.59024E+02
   370    0.20623E+04    0.20526E+02    0.57176E+02
   371    0.20451E+04    0.20618E+02    0.55315E+02
   372    0.20283E+04    0.20707E+02    0.53440E+02
   373    0.20120E+04    0.20792E+02    0.51554E+02
   374    0.19960E+04    0.20874E+02    0.49656E+02
   375    0.19805E+04    0.20953E+02    0.47747E+02
   376    0.19654E+04    0.21029E+02    0.45829E+02
   377    0.19508E+04    0.21101E+02    0.43902E+02
   378    0.19365E+04    0.21169E+02    0.41967E+02
   379    0.19227E+04    0.21234E+02    0.40025E+02
   380    0.19093E+04    0.21295E+02    0.38076E+02
   381    0.18964E+04    0.21353E+02    0.36122E+02
   382    0.18838E+04    0.21407E+02    0.34163E+02
   383    0.18718E+04    0.21457E+02    0.32200E+02
   384    0.18601E+04    0.21504E+02    0.30234E+02
   385    0.18488E+04    0.21546E+02    0.28266E+02
   386    0.18380E+04    0.21585E+02    0.26296E+02
   387    0.18277E+04    0.21620E+02    0.24326E+02
   388    0.18177E+04    0.21651E+02    0.22356E+02
   389    0.18083E+04    0.21678E+02    0.20387E+02
   390    0.17992E+04    0.21701E+02    0.18420E+02
   391    0.17906E+04    0.21721E+02    0.16455E+02
   392    0.17824E+04    0.21736E+02    0.14494E+02
   393    0.17747E+04    0.21746E+02    0.12537E+02
   394    0.17674E+04    0.21753E+02    0.10586E+02
